IAF,"Aberdeen Australia Equity Fund Inc",https://www.nyse.com/quote/XASE:IAF,https://www.sec.gov/cgi-bin/browse-edgar?company=Aberdeen+Australia+Equity+Fund+Inc&owner=exclude&action=getcompany,0.64,10.19,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=IAF&f=opdr1ye&e=.csv"",""open"":""5.96"",""close"":""5.92"",""dividend"":""0.64"",""div paydate"":""6\/27\/2017"",""div yield"":""10.19"",""eps"":""0.54""}",0.54,1.1851851851852,65306.12244898
CRF,"Cornerstone Strategic Return Fund, Inc. (The)",https://www.nyse.com/quote/XASE:CRF,https://www.sec.gov/cgi-bin/browse-edgar?company=Cornerstone+Strategic+Return+Fund%2C+Inc.+%28The%29&owner=exclude&action=getcompany,2.75,17.88,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=CRF&f=opdr1ye&e=.csv"",""open"":""14.88"",""close"":""14.78"",""dividend"":""2.75"",""div paydate"":""7\/31\/2017"",""div yield"":""17.88"",""eps"":""0.77""}",0.77,3.5714285714286,280612.24489796
CLM,"Cornerstone Strategic Value Fund, Inc.",https://www.nyse.com/quote/XASE:CLM,https://www.sec.gov/cgi-bin/browse-edgar?company=Cornerstone+Strategic+Value+Fund%2C+Inc.&owner=exclude&action=getcompany,2.79,17.93,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=CLM&f=opdr1ye&e=.csv"",""open"":""14.91"",""close"":""14.91"",""dividend"":""2.79"",""div paydate"":""7\/31\/2017"",""div yield"":""17.93"",""eps"":""1.10""}",1.10,2.5363636363636,284693.87755102
GRF,"Eagle Capital Growth Fund, Inc.",https://www.nyse.com/quote/XASE:GRF,https://www.sec.gov/cgi-bin/browse-edgar?company=Eagle+Capital+Growth+Fund%2C+Inc.&owner=exclude&action=getcompany,1.19,15.24,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=GRF&f=opdr1ye&e=.csv"",""open"":""7.73"",""close"":""7.94"",""dividend"":""1.19"",""div paydate"":""12\/28\/2016"",""div yield"":""15.24"",""eps"":""0.91""}",0.91,1.3076923076923,121428.57142857
FTF,"Franklin Limited Duration Income Trust",https://www.nyse.com/quote/XASE:FTF,https://www.sec.gov/cgi-bin/browse-edgar?company=Franklin+Limited+Duration+Income+Trust&owner=exclude&action=getcompany,1.29,10.83,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=FTF&f=opdr1ye&e=.csv"",""open"":""11.94"",""close"":""11.92"",""dividend"":""1.29"",""div paydate"":""7\/14\/2017"",""div yield"":""10.83"",""eps"":""1.67""}",1.67,0.77245508982036,131632.65306122
GGN,"GAMCO Global Gold, Natural Reources & Income Trust ",https://www.nyse.com/quote/XASE:GGN,https://www.sec.gov/cgi-bin/browse-edgar?company=GAMCO+Global+Gold%2C+Natural+Reources+%26+Income+Trust+&owner=exclude&action=getcompany,0.60,10.49,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=GGN&f=opdr1ye&e=.csv"",""open"":""5.49"",""close"":""5.47"",""dividend"":""0.60"",""div paydate"":""7\/24\/2017"",""div yield"":""10.49"",""eps"":""0.93""}",0.93,0.64516129032258,61224.489795918
NRO,"Neuberger Berman Real Estate Securities Income Fund, Inc.",https://www.nyse.com/quote/XASE:NRO,https://www.sec.gov/cgi-bin/browse-edgar?company=Neuberger+Berman+Real+Estate+Securities+Income+Fund%2C+Inc.&owner=exclude&action=getcompany,0.54,10.11,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=NRO&f=opdr1ye&e=.csv"",""open"":""5.46"",""close"":""5.47"",""dividend"":""0.54"",""div paydate"":""6\/30\/2017"",""div yield"":""10.11"",""eps"":""0.60""}",0.60,0.9,55102.040816327
SPP,"Sanchez Production Partners LP",https://www.nyse.com/quote/XASE:SPP,https://www.sec.gov/cgi-bin/browse-edgar?company=Sanchez+Production+Partners+LP&owner=exclude&action=getcompany,N/A,13.83,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=SPP&f=opdr1ye&e=.csv"",""open"":""14.25"",""close"":""14.10"",""dividend"":""N\/A"",""div paydate"":""5\/31\/2017"",""div yield"":""13.83"",""eps"":0}",0,-1,0
