GARS,"Garrison Capital Inc.",https://www.nyse.com/quote/GARS,https://www.sec.gov/cgi-bin/browse-edgar?company=Garrison+Capital+Inc.&owner=exclude&action=getcompany,N/A,13.19,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=GARS&f=opdr1ye&e=.csv"",""open"":""8.35"",""close"":""8.32"",""dividend"":""N\/A"",""div paydate"":""6\/23\/2017"",""div yield"":""13.19"",""eps"":0}",0,-1,0
GMLP,"Golar LNG Partners LP",https://www.nyse.com/quote/GMLP,https://www.sec.gov/cgi-bin/browse-edgar?company=Golar+LNG+Partners+LP&owner=exclude&action=getcompany,2.31,12.18,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=GMLP&f=opdr1ye&e=.csv"",""open"":""19.29"",""close"":""19.21"",""dividend"":""2.31"",""div paydate"":""5\/12\/2017"",""div yield"":""12.18"",""eps"":""2.78""}",2.78,0.83093525179856,114526.5245414
HCAP,"Harvest Capital Credit Corporation",https://www.nyse.com/quote/HCAP,https://www.sec.gov/cgi-bin/browse-edgar?company=Harvest+Capital+Credit+Corporation&owner=exclude&action=getcompany,1.35,10.17,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=HCAP&f=opdr1ye&e=.csv"",""open"":""13.40"",""close"":""13.34"",""dividend"":""1.35"",""div paydate"":""7\/27\/2017"",""div yield"":""10.17"",""eps"":""1.35""}",1.35,1,66931.085770947
HRZN,"Horizon Technology Finance Corporation",https://www.nyse.com/quote/HRZN,https://www.sec.gov/cgi-bin/browse-edgar?company=Horizon+Technology+Finance+Corporation&owner=exclude&action=getcompany,N/A,10.68,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=HRZN&f=opdr1ye&e=.csv"",""open"":""11.15"",""close"":""11.21"",""dividend"":""N\/A"",""div paydate"":""8\/15\/2017"",""div yield"":""10.68"",""eps"":0}",0,-1,0
IEP,"Icahn Enterprises L.P.",https://www.nyse.com/quote/IEP,https://www.sec.gov/cgi-bin/browse-edgar?company=Icahn+Enterprises+L.P.&owner=exclude&action=getcompany,N/A,11.93,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=IEP&f=opdr1ye&e=.csv"",""open"":""50.38"",""close"":""50.38"",""dividend"":""N\/A"",""div paydate"":""6\/14\/2017"",""div yield"":""11.93"",""eps"":0}",0,-1,0
KCAP,"KCAP Financial, Inc.",https://www.nyse.com/quote/KCAP,https://www.sec.gov/cgi-bin/browse-edgar?company=KCAP+Financial%2C+Inc.&owner=exclude&action=getcompany,0.48,14.12,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=KCAP&f=opdr1ye&e=.csv"",""open"":""3.43"",""close"":""3.42"",""dividend"":""0.48"",""div paydate"":""7\/27\/2017"",""div yield"":""14.12"",""eps"":""0.16""}",0.16,3,23797.719385226
MARPS,"Marine Petroleum Trust",https://www.nyse.com/quote/MARPS,https://www.sec.gov/cgi-bin/browse-edgar?company=Marine+Petroleum+Trust&owner=exclude&action=getcompany,0.38,11.07,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=MARPS&f=opdr1ye&e=.csv"",""open"":""3.40"",""close"":""3.40"",""dividend"":""0.38"",""div paydate"":""3\/28\/2017"",""div yield"":""11.07"",""eps"":""0.30""}",0.30,1.2666666666667,18839.86117997
MMLP,"Martin Midstream Partners L.P.",https://www.nyse.com/quote/MMLP,https://www.sec.gov/cgi-bin/browse-edgar?company=Martin+Midstream+Partners+L.P.&owner=exclude&action=getcompany,2.00,11.87,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=MMLP&f=opdr1ye&e=.csv"",""open"":""16.60"",""close"":""16.60"",""dividend"":""2.00"",""div paydate"":""5\/15\/2017"",""div yield"":""11.87"",""eps"":""0.69""}",0.69,2.8985507246377,99157.164105107
MTBCP,"Medical Transcription Billing, Corp.",https://www.nyse.com/quote/MTBCP,https://www.sec.gov/cgi-bin/browse-edgar?company=Medical+Transcription+Billing%2C+Corp.&owner=exclude&action=getcompany,N/A,10.7400,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=MTBCP&f=opdr1ye&e=.csv"",""open"":""25.5800"",""close"":""25.7400"",""dividend"":""N\/A"",""div paydate"":""7\/17\/2017"",""div yield"":""10.7400"",""eps"":0}",0,-1,0
MNDO,"MIND C.T.I. Ltd.",https://www.nyse.com/quote/MNDO,https://www.sec.gov/cgi-bin/browse-edgar?company=MIND+C.T.I.+Ltd.&owner=exclude&action=getcompany,0.3200,12.8000,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=MNDO&f=opdr1ye&e=.csv"",""open"":""2.4603"",""close"":""2.5060"",""dividend"":""0.3200"",""div paydate"":""3\/23\/2017"",""div yield"":""12.8000"",""eps"":""0.2050""}",0.2050,1.5609756097561,15865.146256817
